"region";"statistikkvariabel";"tid";"Folkemengd og kvartalsvise endringar, etter region, statistikkvariabel og tid"
"1833 Rana";"Folkevekst";"2015K4";-20
"1833 Rana";"Folketalet ved utgangen av kvartalet";"2015K4";26039
"1834 Lurøy";"Folketalet ved inngangen av kvartalet";"2015K4";1931
"1834 Lurøy";"Fødde";"2015K4";4
"1834 Lurøy";"Døde";"2015K4";5
"1834 Lurøy";"Fødselsoverskot";"2015K4";-1
"1834 Lurøy";"Innvandring";"2015K4";1
"1834 Lurøy";"Utvandring";"2015K4";4
"1834 Lurøy";"Innflytting, innalandsk";"2015K4";11
"1834 Lurøy";"Utflytting, innalandsk";"2015K4";15
"1834 Lurøy";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-7
"1834 Lurøy";"Folkevekst";"2015K4";-8
"1834 Lurøy";"Folketalet ved utgangen av kvartalet";"2015K4";1923
"1835 Træna";"Folketalet ved inngangen av kvartalet";"2015K4";467
"1835 Træna";"Fødde";"2015K4";2
"1835 Træna";"Døde";"2015K4";0
"1835 Træna";"Fødselsoverskot";"2015K4";2
"1835 Træna";"Innvandring";"2015K4";12
"1835 Træna";"Utvandring";"2015K4";1
"1835 Træna";"Innflytting, innalandsk";"2015K4";3
"1835 Træna";"Utflytting, innalandsk";"2015K4";5
"1835 Træna";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";9
"1835 Træna";"Folkevekst";"2015K4";11
"1835 Træna";"Folketalet ved utgangen av kvartalet";"2015K4";478
"1836 Rødøy";"Folketalet ved inngangen av kvartalet";"2015K4";1268
"1836 Rødøy";"Fødde";"2015K4";2
"1836 Rødøy";"Døde";"2015K4";1
"1836 Rødøy";"Fødselsoverskot";"2015K4";1
"1836 Rødøy";"Innvandring";"2015K4";0
"1836 Rødøy";"Utvandring";"2015K4";0
"1836 Rødøy";"Innflytting, innalandsk";"2015K4";18
"1836 Rødøy";"Utflytting, innalandsk";"2015K4";19
"1836 Rødøy";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-1
"1836 Rødøy";"Folkevekst";"2015K4";0
"1836 Rødøy";"Folketalet ved utgangen av kvartalet";"2015K4";1268
"1837 Meløy";"Folketalet ved inngangen av kvartalet";"2015K4";6454
"1837 Meløy";"Fødde";"2015K4";14
"1837 Meløy";"Døde";"2015K4";20
"1837 Meløy";"Fødselsoverskot";"2015K4";-6
"1837 Meløy";"Innvandring";"2015K4";29
"1837 Meløy";"Utvandring";"2015K4";13
"1837 Meløy";"Innflytting, innalandsk";"2015K4";44
"1837 Meløy";"Utflytting, innalandsk";"2015K4";34
"1837 Meløy";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";26
"1837 Meløy";"Folkevekst";"2015K4";17
"1837 Meløy";"Folketalet ved utgangen av kvartalet";"2015K4";6471
"1838 Gildeskål";"Folketalet ved inngangen av kvartalet";"2015K4";2036
"1838 Gildeskål";"Fødde";"2015K4";6
"1838 Gildeskål";"Døde";"2015K4";6
"1838 Gildeskål";"Fødselsoverskot";"2015K4";0
"1838 Gildeskål";"Innvandring";"2015K4";4
"1838 Gildeskål";"Utvandring";"2015K4";4
"1838 Gildeskål";"Innflytting, innalandsk";"2015K4";35
"1838 Gildeskål";"Utflytting, innalandsk";"2015K4";27
"1838 Gildeskål";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";8
"1838 Gildeskål";"Folkevekst";"2015K4";7
"1838 Gildeskål";"Folketalet ved utgangen av kvartalet";"2015K4";2043
"1839 Beiarn";"Folketalet ved inngangen av kvartalet";"2015K4";1033
"1839 Beiarn";"Fødde";"2015K4";2
"1839 Beiarn";"Døde";"2015K4";5
"1839 Beiarn";"Fødselsoverskot";"2015K4";-3
"1839 Beiarn";"Innvandring";"2015K4";0
"1839 Beiarn";"Utvandring";"2015K4";0
"1839 Beiarn";"Innflytting, innalandsk";"2015K4";14
"1839 Beiarn";"Utflytting, innalandsk";"2015K4";10
"1839 Beiarn";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";4
"1839 Beiarn";"Folkevekst";"2015K4";1
"1839 Beiarn";"Folketalet ved utgangen av kvartalet";"2015K4";1034
"1840 Saltdal";"Folketalet ved inngangen av kvartalet";"2015K4";4737
"1840 Saltdal";"Fødde";"2015K4";10
"1840 Saltdal";"Døde";"2015K4";14
"1840 Saltdal";"Fødselsoverskot";"2015K4";-4
"1840 Saltdal";"Innvandring";"2015K4";42
"1840 Saltdal";"Utvandring";"2015K4";13
"1840 Saltdal";"Innflytting, innalandsk";"2015K4";34
"1840 Saltdal";"Utflytting, innalandsk";"2015K4";97
"1840 Saltdal";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-34
"1840 Saltdal";"Folkevekst";"2015K4";-37
"1840 Saltdal";"Folketalet ved utgangen av kvartalet";"2015K4";4700
"1841 Fauske";"Folketalet ved inngangen av kvartalet";"2015K4";9618
"1841 Fauske";"Fødde";"2015K4";18
"1841 Fauske";"Døde";"2015K4";26
"1841 Fauske";"Fødselsoverskot";"2015K4";-8
"1841 Fauske";"Innvandring";"2015K4";8
"1841 Fauske";"Utvandring";"2015K4";7
"1841 Fauske";"Innflytting, innalandsk";"2015K4";75
"1841 Fauske";"Utflytting, innalandsk";"2015K4";81
"1841 Fauske";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-5
"1841 Fauske";"Folkevekst";"2015K4";-14
"1841 Fauske";"Folketalet ved utgangen av kvartalet";"2015K4";9604
"1845 Sørfold";"Folketalet ved inngangen av kvartalet";"2015K4";1945
"1845 Sørfold";"Fødde";"2015K4";6
"1845 Sørfold";"Døde";"2015K4";5
"1845 Sørfold";"Fødselsoverskot";"2015K4";1
"1845 Sørfold";"Innvandring";"2015K4";4
"1845 Sørfold";"Utvandring";"2015K4";1
"1845 Sørfold";"Innflytting, innalandsk";"2015K4";25
"1845 Sørfold";"Utflytting, innalandsk";"2015K4";11
"1845 Sørfold";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";17
"1845 Sørfold";"Folkevekst";"2015K4";18
"1845 Sørfold";"Folketalet ved utgangen av kvartalet";"2015K4";1963
"1848 Steigen";"Folketalet ved inngangen av kvartalet";"2015K4";2533
"1848 Steigen";"Fødde";"2015K4";8
"1848 Steigen";"Døde";"2015K4";6
"1848 Steigen";"Fødselsoverskot";"2015K4";2
"1848 Steigen";"Innvandring";"2015K4";3
"1848 Steigen";"Utvandring";"2015K4";4
"1848 Steigen";"Innflytting, innalandsk";"2015K4";35
"1848 Steigen";"Utflytting, innalandsk";"2015K4";26
"1848 Steigen";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";8
"1848 Steigen";"Folkevekst";"2015K4";10
"1848 Steigen";"Folketalet ved utgangen av kvartalet";"2015K4";2543
"1849 Hamarøy Hábmer";"Folketalet ved inngangen av kvartalet";"2015K4";1825
"1849 Hamarøy Hábmer";"Fødde";"2015K4";3
"1849 Hamarøy Hábmer";"Døde";"2015K4";6
"1849 Hamarøy Hábmer";"Fødselsoverskot";"2015K4";-3
"1849 Hamarøy Hábmer";"Innvandring";"2015K4";8
"1849 Hamarøy Hábmer";"Utvandring";"2015K4";3
"1849 Hamarøy Hábmer";"Innflytting, innalandsk";"2015K4";15
"1849 Hamarøy Hábmer";"Utflytting, innalandsk";"2015K4";18
"1849 Hamarøy Hábmer";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";2
"1849 Hamarøy Hábmer";"Folkevekst";"2015K4";-1
"1849 Hamarøy Hábmer";"Folketalet ved utgangen av kvartalet";"2015K4";1824
"1850 Divtasvuodna Tysfjord";"Folketalet ved inngangen av kvartalet";"2015K4";1983
"1850 Divtasvuodna Tysfjord";"Fødde";"2015K4";2
"1850 Divtasvuodna Tysfjord";"Døde";"2015K4";11
"1850 Divtasvuodna Tysfjord";"Fødselsoverskot";"2015K4";-9
"1850 Divtasvuodna Tysfjord";"Innvandring";"2015K4";5
"1850 Divtasvuodna Tysfjord";"Utvandring";"2015K4";0
"1850 Divtasvuodna Tysfjord";"Innflytting, innalandsk";"2015K4";13
"1850 Divtasvuodna Tysfjord";"Utflytting, innalandsk";"2015K4";18
"1850 Divtasvuodna Tysfjord";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";0
"1850 Divtasvuodna Tysfjord";"Folkevekst";"2015K4";-9
"1850 Divtasvuodna Tysfjord";"Folketalet ved utgangen av kvartalet";"2015K4";1974
"1851 Lødingen";"Folketalet ved inngangen av kvartalet";"2015K4";2165
"1851 Lødingen";"Fødde";"2015K4";4
"1851 Lødingen";"Døde";"2015K4";9
"1851 Lødingen";"Fødselsoverskot";"2015K4";-5
"1851 Lødingen";"Innvandring";"2015K4";19
"1851 Lødingen";"Utvandring";"2015K4";1
"1851 Lødingen";"Innflytting, innalandsk";"2015K4";7
"1851 Lødingen";"Utflytting, innalandsk";"2015K4";42
"1851 Lødingen";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-17
"1851 Lødingen";"Folkevekst";"2015K4";-21
"1851 Lødingen";"Folketalet ved utgangen av kvartalet";"2015K4";2144
"1852 Tjeldsund";"Folketalet ved inngangen av kvartalet";"2015K4";1284
"1852 Tjeldsund";"Fødde";"2015K4";1
"1852 Tjeldsund";"Døde";"2015K4";3
"1852 Tjeldsund";"Fødselsoverskot";"2015K4";-2
"1852 Tjeldsund";"Innvandring";"2015K4";3
"1852 Tjeldsund";"Utvandring";"2015K4";0
"1852 Tjeldsund";"Innflytting, innalandsk";"2015K4";13
"1852 Tjeldsund";"Utflytting, innalandsk";"2015K4";15
"1852 Tjeldsund";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";1
"1852 Tjeldsund";"Folkevekst";"2015K4";-1
"1852 Tjeldsund";"Folketalet ved utgangen av kvartalet";"2015K4";1283
"1853 Evenes";"Folketalet ved inngangen av kvartalet";"2015K4";1391
"1853 Evenes";"Fødde";"2015K4";1
"1853 Evenes";"Døde";"2015K4";4
"1853 Evenes";"Fødselsoverskot";"2015K4";-3
"1853 Evenes";"Innvandring";"2015K4";2
"1853 Evenes";"Utvandring";"2015K4";0
"1853 Evenes";"Innflytting, innalandsk";"2015K4";25
"1853 Evenes";"Utflytting, innalandsk";"2015K4";15
"1853 Evenes";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";12
"1853 Evenes";"Folkevekst";"2015K4";9
"1853 Evenes";"Folketalet ved utgangen av kvartalet";"2015K4";1400
"1854 Ballangen";"Folketalet ved inngangen av kvartalet";"2015K4";2551
"1854 Ballangen";"Fødde";"2015K4";8
"1854 Ballangen";"Døde";"2015K4";9
"1854 Ballangen";"Fødselsoverskot";"2015K4";-1
"1854 Ballangen";"Innvandring";"2015K4";6
"1854 Ballangen";"Utvandring";"2015K4";2
"1854 Ballangen";"Innflytting, innalandsk";"2015K4";16
"1854 Ballangen";"Utflytting, innalandsk";"2015K4";14
"1854 Ballangen";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";6
"1854 Ballangen";"Folkevekst";"2015K4";5
"1854 Ballangen";"Folketalet ved utgangen av kvartalet";"2015K4";2556
"1856 Røst";"Folketalet ved inngangen av kvartalet";"2015K4";544
"1856 Røst";"Fødde";"2015K4";1
"1856 Røst";"Døde";"2015K4";0
"1856 Røst";"Fødselsoverskot";"2015K4";1
"1856 Røst";"Innvandring";"2015K4";1
"1856 Røst";"Utvandring";"2015K4";0
"1856 Røst";"Innflytting, innalandsk";"2015K4";11
"1856 Røst";"Utflytting, innalandsk";"2015K4";6
"1856 Røst";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";6
"1856 Røst";"Folkevekst";"2015K4";7
"1856 Røst";"Folketalet ved utgangen av kvartalet";"2015K4";551
"1857 Værøy";"Folketalet ved inngangen av kvartalet";"2015K4";777
"1857 Værøy";"Fødde";"2015K4";2
"1857 Værøy";"Døde";"2015K4";1
"1857 Værøy";"Fødselsoverskot";"2015K4";1
"1857 Værøy";"Innvandring";"2015K4";0
"1857 Værøy";"Utvandring";"2015K4";8
"1857 Værøy";"Innflytting, innalandsk";"2015K4";3
"1857 Værøy";"Utflytting, innalandsk";"2015K4";9
"1857 Værøy";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-14
"1857 Værøy";"Folkevekst";"2015K4";-12
"1857 Værøy";"Folketalet ved utgangen av kvartalet";"2015K4";765
"1859 Flakstad";"Folketalet ved inngangen av kvartalet";"2015K4";1354
"1859 Flakstad";"Fødde";"2015K4";3
"1859 Flakstad";"Døde";"2015K4";6
"1859 Flakstad";"Fødselsoverskot";"2015K4";-3
"1859 Flakstad";"Innvandring";"2015K4";2
"1859 Flakstad";"Utvandring";"2015K4";8
"1859 Flakstad";"Innflytting, innalandsk";"2015K4";12
"1859 Flakstad";"Utflytting, innalandsk";"2015K4";20
"1859 Flakstad";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-14
"1859 Flakstad";"Folkevekst";"2015K4";-18
"1859 Flakstad";"Folketalet ved utgangen av kvartalet";"2015K4";1336
"1860 Vestvågøy";"Folketalet ved inngangen av kvartalet";"2015K4";11174
"1860 Vestvågøy";"Fødde";"2015K4";36
"1860 Vestvågøy";"Døde";"2015K4";27
"1860 Vestvågøy";"Fødselsoverskot";"2015K4";9
"1860 Vestvågøy";"Innvandring";"2015K4";21
"1860 Vestvågøy";"Utvandring";"2015K4";5
"1860 Vestvågøy";"Innflytting, innalandsk";"2015K4";96
"1860 Vestvågøy";"Utflytting, innalandsk";"2015K4";96
"1860 Vestvågøy";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";16
"1860 Vestvågøy";"Folkevekst";"2015K4";24
"1860 Vestvågøy";"Folketalet ved utgangen av kvartalet";"2015K4";11198
"1865 Vågan";"Folketalet ved inngangen av kvartalet";"2015K4";9323
"1865 Vågan";"Fødde";"2015K4";16
"1865 Vågan";"Døde";"2015K4";23
"1865 Vågan";"Fødselsoverskot";"2015K4";-7
"1865 Vågan";"Innvandring";"2015K4";54
"1865 Vågan";"Utvandring";"2015K4";11
"1865 Vågan";"Innflytting, innalandsk";"2015K4";80
"1865 Vågan";"Utflytting, innalandsk";"2015K4";89
"1865 Vågan";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";34
"1865 Vågan";"Folkevekst";"2015K4";27
"1865 Vågan";"Folketalet ved utgangen av kvartalet";"2015K4";9350
"1866 Hadsel";"Folketalet ved inngangen av kvartalet";"2015K4";8056
"1866 Hadsel";"Fødde";"2015K4";20
"1866 Hadsel";"Døde";"2015K4";17
"1866 Hadsel";"Fødselsoverskot";"2015K4";3
"1866 Hadsel";"Innvandring";"2015K4";60
"1866 Hadsel";"Utvandring";"2015K4";6
"1866 Hadsel";"Innflytting, innalandsk";"2015K4";91
"1866 Hadsel";"Utflytting, innalandsk";"2015K4";119
"1866 Hadsel";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";26
"1866 Hadsel";"Folkevekst";"2015K4";26
"1866 Hadsel";"Folketalet ved utgangen av kvartalet";"2015K4";8082
"1867 Bø (Nordl.)";"Folketalet ved inngangen av kvartalet";"2015K4";2644
"1867 Bø (Nordl.)";"Fødde";"2015K4";5
"1867 Bø (Nordl.)";"Døde";"2015K4";8
"1867 Bø (Nordl.)";"Fødselsoverskot";"2015K4";-3
"1867 Bø (Nordl.)";"Innvandring";"2015K4";0
"1867 Bø (Nordl.)";"Utvandring";"2015K4";4
"1867 Bø (Nordl.)";"Innflytting, innalandsk";"2015K4";22
"1867 Bø (Nordl.)";"Utflytting, innalandsk";"2015K4";27
"1867 Bø (Nordl.)";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-9
"1867 Bø (Nordl.)";"Folkevekst";"2015K4";-12
"1867 Bø (Nordl.)";"Folketalet ved utgangen av kvartalet";"2015K4";2632
"1868 Øksnes";"Folketalet ved inngangen av kvartalet";"2015K4";4513
"1868 Øksnes";"Fødde";"2015K4";9
"1868 Øksnes";"Døde";"2015K4";9
"1868 Øksnes";"Fødselsoverskot";"2015K4";0
"1868 Øksnes";"Innvandring";"2015K4";16
"1868 Øksnes";"Utvandring";"2015K4";6
"1868 Øksnes";"Innflytting, innalandsk";"2015K4";42
"1868 Øksnes";"Utflytting, innalandsk";"2015K4";35
"1868 Øksnes";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";17
"1868 Øksnes";"Folkevekst";"2015K4";16
"1868 Øksnes";"Folketalet ved utgangen av kvartalet";"2015K4";4529
"1870 Sortland";"Folketalet ved inngangen av kvartalet";"2015K4";10236
"1870 Sortland";"Fødde";"2015K4";17
"1870 Sortland";"Døde";"2015K4";25
"1870 Sortland";"Fødselsoverskot";"2015K4";-8
"1870 Sortland";"Innvandring";"2015K4";21
"1870 Sortland";"Utvandring";"2015K4";1
"1870 Sortland";"Innflytting, innalandsk";"2015K4";66
"1870 Sortland";"Utflytting, innalandsk";"2015K4";101
"1870 Sortland";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-15
"1870 Sortland";"Folkevekst";"2015K4";-22
"1870 Sortland";"Folketalet ved utgangen av kvartalet";"2015K4";10214
"1871 Andøy";"Folketalet ved inngangen av kvartalet";"2015K4";4971
"1871 Andøy";"Fødde";"2015K4";12
"1871 Andøy";"Døde";"2015K4";14
"1871 Andøy";"Fødselsoverskot";"2015K4";-2
"1871 Andøy";"Innvandring";"2015K4";11
"1871 Andøy";"Utvandring";"2015K4";3
"1871 Andøy";"Innflytting, innalandsk";"2015K4";50
"1871 Andøy";"Utflytting, innalandsk";"2015K4";46
"1871 Andøy";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";12
"1871 Andøy";"Folkevekst";"2015K4";9
"1871 Andøy";"Folketalet ved utgangen av kvartalet";"2015K4";4980
"1874 Moskenes";"Folketalet ved inngangen av kvartalet";"2015K4";1076
"1874 Moskenes";"Fødde";"2015K4";2
"1874 Moskenes";"Døde";"2015K4";6
"1874 Moskenes";"Fødselsoverskot";"2015K4";-4
"1874 Moskenes";"Innvandring";"2015K4";1
"1874 Moskenes";"Utvandring";"2015K4";0
"1874 Moskenes";"Innflytting, innalandsk";"2015K4";7
"1874 Moskenes";"Utflytting, innalandsk";"2015K4";18
"1874 Moskenes";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-10
"1874 Moskenes";"Folkevekst";"2015K4";-14
"1874 Moskenes";"Folketalet ved utgangen av kvartalet";"2015K4";1062
"1901 Harstad (-2012)";"Folketalet ved inngangen av kvartalet";"2015K4";0
"1901 Harstad (-2012)";"Fødde";"2015K4";0
"1901 Harstad (-2012)";"Døde";"2015K4";0
"1901 Harstad (-2012)";"Fødselsoverskot";"2015K4";0
"1901 Harstad (-2012)";"Innvandring";"2015K4";0
"1901 Harstad (-2012)";"Utvandring";"2015K4";0
"1901 Harstad (-2012)";"Innflytting, innalandsk";"2015K4";0
"1901 Harstad (-2012)";"Utflytting, innalandsk";"2015K4";0
"1901 Harstad (-2012)";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";0
"1901 Harstad (-2012)";"Folkevekst";"2015K4";0
"1901 Harstad (-2012)";"Folketalet ved utgangen av kvartalet";"2015K4";.
"1902 Tromsø";"Folketalet ved inngangen av kvartalet";"2015K4";73296
"1902 Tromsø";"Fødde";"2015K4";210
"1902 Tromsø";"Døde";"2015K4";108
"1902 Tromsø";"Fødselsoverskot";"2015K4";102
"1902 Tromsø";"Innvandring";"2015K4";293
"1902 Tromsø";"Utvandring";"2015K4";199
"1902 Tromsø";"Innflytting, innalandsk";"2015K4";566
"1902 Tromsø";"Utflytting, innalandsk";"2015K4";579
"1902 Tromsø";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";81
"1902 Tromsø";"Folkevekst";"2015K4";184
"1902 Tromsø";"Folketalet ved utgangen av kvartalet";"2015K4";73480
"1903 Harstad";"Folketalet ved inngangen av kvartalet";"2015K4";24719
"1903 Harstad";"Fødde";"2015K4";54
"1903 Harstad";"Døde";"2015K4";44
"1903 Harstad";"Fødselsoverskot";"2015K4";10
"1903 Harstad";"Innvandring";"2015K4";56
"1903 Harstad";"Utvandring";"2015K4";20
"1903 Harstad";"Innflytting, innalandsk";"2015K4";166
"1903 Harstad";"Utflytting, innalandsk";"2015K4";234
"1903 Harstad";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-32
"1903 Harstad";"Folkevekst";"2015K4";-24
"1903 Harstad";"Folketalet ved utgangen av kvartalet";"2015K4";24695
"1911 Kvæfjord";"Folketalet ved inngangen av kvartalet";"2015K4";2999
"1911 Kvæfjord";"Fødde";"2015K4";8
"1911 Kvæfjord";"Døde";"2015K4";6
"1911 Kvæfjord";"Fødselsoverskot";"2015K4";2
"1911 Kvæfjord";"Innvandring";"2015K4";43
"1911 Kvæfjord";"Utvandring";"2015K4";3
"1911 Kvæfjord";"Innflytting, innalandsk";"2015K4";43
"1911 Kvæfjord";"Utflytting, innalandsk";"2015K4";52
"1911 Kvæfjord";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";31
"1911 Kvæfjord";"Folkevekst";"2015K4";30
"1911 Kvæfjord";"Folketalet ved utgangen av kvartalet";"2015K4";3029
"1913 Skånland";"Folketalet ved inngangen av kvartalet";"2015K4";3030
"1913 Skånland";"Fødde";"2015K4";4
"1913 Skånland";"Døde";"2015K4";7
"1913 Skånland";"Fødselsoverskot";"2015K4";-3
"1913 Skånland";"Innvandring";"2015K4";13
"1913 Skånland";"Utvandring";"2015K4";6
"1913 Skånland";"Innflytting, innalandsk";"2015K4";35
"1913 Skånland";"Utflytting, innalandsk";"2015K4";28
"1913 Skånland";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";14
"1913 Skånland";"Folkevekst";"2015K4";11
"1913 Skånland";"Folketalet ved utgangen av kvartalet";"2015K4";3041
"1915 Bjarkøy (-2012)";"Folketalet ved inngangen av kvartalet";"2015K4";0
"1915 Bjarkøy (-2012)";"Fødde";"2015K4";0
"1915 Bjarkøy (-2012)";"Døde";"2015K4";0
"1915 Bjarkøy (-2012)";"Fødselsoverskot";"2015K4";0
"1915 Bjarkøy (-2012)";"Innvandring";"2015K4";0
"1915 Bjarkøy (-2012)";"Utvandring";"2015K4";0
"1915 Bjarkøy (-2012)";"Innflytting, innalandsk";"2015K4";0
"1915 Bjarkøy (-2012)";"Utflytting, innalandsk";"2015K4";0
"1915 Bjarkøy (-2012)";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";0
"1915 Bjarkøy (-2012)";"Folkevekst";"2015K4";0
"1915 Bjarkøy (-2012)";"Folketalet ved utgangen av kvartalet";"2015K4";.
"1917 Ibestad";"Folketalet ved inngangen av kvartalet";"2015K4";1414
"1917 Ibestad";"Fødde";"2015K4";1
"1917 Ibestad";"Døde";"2015K4";2
"1917 Ibestad";"Fødselsoverskot";"2015K4";-1
"1917 Ibestad";"Innvandring";"2015K4";2
"1917 Ibestad";"Utvandring";"2015K4";1
"1917 Ibestad";"Innflytting, innalandsk";"2015K4";12
"1917 Ibestad";"Utflytting, innalandsk";"2015K4";23
"1917 Ibestad";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-10
"1917 Ibestad";"Folkevekst";"2015K4";-11
"1917 Ibestad";"Folketalet ved utgangen av kvartalet";"2015K4";1403
"1919 Gratangen";"Folketalet ved inngangen av kvartalet";"2015K4";1129
"1919 Gratangen";"Fødde";"2015K4";3
"1919 Gratangen";"Døde";"2015K4";3
"1919 Gratangen";"Fødselsoverskot";"2015K4";0
"1919 Gratangen";"Innvandring";"2015K4";4
"1919 Gratangen";"Utvandring";"2015K4";3
"1919 Gratangen";"Innflytting, innalandsk";"2015K4";10
"1919 Gratangen";"Utflytting, innalandsk";"2015K4";4
"1919 Gratangen";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";7
"1919 Gratangen";"Folkevekst";"2015K4";8
"1919 Gratangen";"Folketalet ved utgangen av kvartalet";"2015K4";1137
"1920 Loabák Lavangen";"Folketalet ved inngangen av kvartalet";"2015K4";1032
"1920 Loabák Lavangen";"Fødde";"2015K4";1
"1920 Loabák Lavangen";"Døde";"2015K4";3
"1920 Loabák Lavangen";"Fødselsoverskot";"2015K4";-2
"1920 Loabák Lavangen";"Innvandring";"2015K4";0
"1920 Loabák Lavangen";"Utvandring";"2015K4";0
"1920 Loabák Lavangen";"Innflytting, innalandsk";"2015K4";33
"1920 Loabák Lavangen";"Utflytting, innalandsk";"2015K4";13
"1920 Loabák Lavangen";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";20
"1920 Loabák Lavangen";"Folkevekst";"2015K4";19
"1920 Loabák Lavangen";"Folketalet ved utgangen av kvartalet";"2015K4";1051
"1922 Bardu";"Folketalet ved inngangen av kvartalet";"2015K4";4018
"1922 Bardu";"Fødde";"2015K4";8
"1922 Bardu";"Døde";"2015K4";3
"1922 Bardu";"Fødselsoverskot";"2015K4";5
"1922 Bardu";"Innvandring";"2015K4";17
"1922 Bardu";"Utvandring";"2015K4";2
"1922 Bardu";"Innflytting, innalandsk";"2015K4";39
"1922 Bardu";"Utflytting, innalandsk";"2015K4";60
"1922 Bardu";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-6
"1922 Bardu";"Folkevekst";"2015K4";1
"1922 Bardu";"Folketalet ved utgangen av kvartalet";"2015K4";4019
"1923 Salangen";"Folketalet ved inngangen av kvartalet";"2015K4";2245
"1923 Salangen";"Fødde";"2015K4";4
"1923 Salangen";"Døde";"2015K4";5
"1923 Salangen";"Fødselsoverskot";"2015K4";-1
"1923 Salangen";"Innvandring";"2015K4";12
"1923 Salangen";"Utvandring";"2015K4";2
"1923 Salangen";"Innflytting, innalandsk";"2015K4";27
"1923 Salangen";"Utflytting, innalandsk";"2015K4";53
"1923 Salangen";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-16
"1923 Salangen";"Folkevekst";"2015K4";-15
"1923 Salangen";"Folketalet ved utgangen av kvartalet";"2015K4";2230
"1924 Målselv";"Folketalet ved inngangen av kvartalet";"2015K4";6745
"1924 Målselv";"Fødde";"2015K4";13
"1924 Målselv";"Døde";"2015K4";18
